game_id,load_timestamp,season,status,scheduled_date,venue_id,venue_name,venue_city,venue_state,venue_address,venue_zip,venue_country,venue_capacity,attendance,neutral_site,conference_game,tournament,tournament_type,round,game_no,away_market,away_name,away_id,away_alias,away_conf_name,away_conf_alias,away_division_name,away_division_alias,away_league_name,home_market,home_name,home_id,home_alias,home_conf_name,home_conf_alias,home_division_name,home_division_alias,home_league_name,period,game_clock,elapsed_time_sec,possession_arrow,team_name,team_market,team_id,team_alias,team_conf_name,team_conf_alias,team_division_name,team_division_alias,team_league_name,team_basket,possession_team_id,player_id,player_full_name,jersey_num,event_id,timestamp,event_description,event_coord_x,event_coord_y,event_type,type,shot_made,shot_type,shot_subtype,three_point_shot,points_scored,turnover_type,rebound_type,timeout_duration
3d90529c-12ec-40e0-8f31-ddeed234ff76,2/19/2018 6:29:21,2017,closed,2/18/2018 21:00:00,,,,,,,,,9523,FALSE,TRUE,,,,,Wichita State,Shockers,f38b58de-3273-4723-a78b-2f918e9aa2d5,WICH,American Athletic,AAC,NCAA Division I,D1,NCAA MEN,Cincinnati,Bearcats,a17dfc54-415f-49c3-a2e6-d6fa9db18b0a,CIN,American Athletic,AAC,NCAA Division I,D1,NCAA MEN,1,00:28,1172,a17dfc54-415f-49c3-a2e6-d6fa9db18b0a,,,,,,,,,,left,,,,,80dfb95e-836c-4b76-b826-7dd70b02b5fe,2/18/2018 21:55:11,"Shockers lineup change (Rashard Kelly, Landry Shamet, Rauno Nurger, Markis McDuffie, Austin Reaves)",0,0,lineupchange,,FALSE,,,FALSE,,,,
5c74a296-4631-4646-bc66-97be4e6c3ba8,2/19/2018 6:29:28,2017,closed,2/18/2018 20:30:00,,,,,,,,,15544,FALSE,TRUE,,,,,Nebraska,Cornhuskers,f8b1bf00-5b73-4ac4-98c0-ec554027ae32,NEB,Big Ten,BIG10,NCAA Division I,D1,NCAA MEN,Illinois,Fighting Illini,150148c2-ca8f-414f-8f41-d94a55d4a122,ILL,Big Ten,BIG10,NCAA Division I,D1,NCAA MEN,2,00:57,2343,150148c2-ca8f-414f-8f41-d94a55d4a122,,,,,,,,,,,150148c2-ca8f-414f-8f41-d94a55d4a122,,,,c6c93cf1-56e6-4342-a160-bcc8f61d5278,2/18/2018 22:28:06,Play review,,,review,,FALSE,,,FALSE,,,,
ceefd306-1a42-4c28-ab9e-8856c949a3d1,2/19/2018 6:28:44,2017,closed,2/18/2018 23:00:00,,,,,,,,,9123,FALSE,TRUE,,,,,Pittsburgh,Panthers,24051034-96bb-4f78-a3a6-312f3258780f,PITT,Atlantic Coast,ACC,NCAA Division I,D1,NCAA MEN,Florida State,Seminoles,d3c8a767-b6fc-45d4-a5f2-18406f2993f1,FSU,Atlantic Coast,ACC,NCAA Division I,D1,NCAA MEN,1,11:07,533,d3c8a767-b6fc-45d4-a5f2-18406f2993f1,,,,,,,,,,,24051034-96bb-4f78-a3a6-312f3258780f,,,,6669db7b-6118-4730-8407-b52f0eee1471,2/18/2018 23:25:51,TV timeout,,,tvtimeout,,FALSE,,,FALSE,,,,
d4213cb8-f351-4864-a3e0-71b5d23345e9,2/19/2018 6:28:24,2017,closed,2/19/2018 1:00:00,,,,,,,,,14804,FALSE,TRUE,,,,,Penn State,Nittany Lions,4aebd148-8119-4875-954c-66779867989b,PSU,Big Ten,BIG10,NCAA Division I,D1,NCAA MEN,Purdue,Boilermakers,12d7f888-675b-459f-9099-a38f771d8a95,PUR,Big Ten,BIG10,NCAA Division I,D1,NCAA MEN,1,1:52,1088,12d7f888-675b-459f-9099-a38f771d8a95,,,,,,,,,,,12d7f888-675b-459f-9099-a38f771d8a95,,,,a2c25c70-adf7-484a-aa29-3ba79ad22454,2/19/2018 1:59:58,Official timeout,,,officialtimeout,,FALSE,,,FALSE,,,,
d4213cb8-f351-4864-a3e0-71b5d23345e9,2/19/2018 6:28:24,2017,closed,2/19/2018 1:00:00,,,,,,,,,14804,FALSE,TRUE,,,,,Penn State,Nittany Lions,4aebd148-8119-4875-954c-66779867989b,PSU,Big Ten,BIG10,NCAA Division I,D1,NCAA MEN,Purdue,Boilermakers,12d7f888-675b-459f-9099-a38f771d8a95,PUR,Big Ten,BIG10,NCAA Division I,D1,NCAA MEN,2,16:42,1398,12d7f888-675b-459f-9099-a38f771d8a95,,,,,,,,,,right,12d7f888-675b-459f-9099-a38f771d8a95,,,,5249aecc-e690-4c4c-9502-938a920e3923,2/19/2018 2:21:36,Nittany Lions 30 second timeout,564,303,teamtimeout,,FALSE,,,FALSE,,,,30
cc581cf9-11ff-48bb-8e76-618d1c198026,2/19/2018 6:28:09,2017,closed,2/18/2018 20:00:00,,,,,,,,,4120,FALSE,TRUE,,,,,South Florida,Bulls,55af9c69-3675-4b9b-a882-96640b782fff,USF,American Athletic,AAC,NCAA Division I,D1,NCAA MEN,Tulsa,Golden Hurricane,2959bd24-7007-41ae-a3a3-abdf26888cfc,TLSA,American Athletic,AAC,NCAA Division I,D1,NCAA MEN,2,3:50,2170,2959bd24-7007-41ae-a3a3-abdf26888cfc,,,,,,,,,,left,,,,,3c8bbd0a-3f9b-4219-95ce-065428bc8dff,2/18/2018 21:46:32,Golden Hurricane rebound (deadball),,,deadball,,FALSE,,,FALSE,,,,
3ea4e171-afee-4964-9412-306a917a7b94,2/19/2018 6:28:06,2017,closed,2/18/2018 20:00:00,,,,,,,,,4524,FALSE,TRUE,,,,,Connecticut,Huskies,efba5350-79bc-47aa-a189-db177b95b491,CONN,American Athletic,AAC,NCAA Division I,D1,NCAA MEN,East Carolina,Pirates,a601205f-3bfe-4052-ac0b-b8f18cf3efd3,ECU,American Athletic,AAC,NCAA Division I,D1,NCAA MEN,2,7:33,1947,a601205f-3bfe-4052-ac0b-b8f18cf3efd3,,,,,,,,,,,efba5350-79bc-47aa-a189-db177b95b491,,,,369b4b41-255e-48ad-9bfe-4f6ce9637883,2/18/2018 21:32:45,TV timeout,,,tvtimeout,,FALSE,,,FALSE,,,,
acfa32ca-4689-4eea-a51f-e7aba6fe6152,2/19/2018 6:29:44,2017,closed,2/18/2018 18:00:00,,,,,,,,,9000,FALSE,TRUE,,,,,Duke,Blue Devils,faeb1160-5d15-4f26-99fc-c441cf21fc7f,DUKE,Atlantic Coast,ACC,NCAA Division I,D1,NCAA MEN,Clemson,Tigers,dcf5c2e7-c227-4c20-af26-715d5f859412,CLEM,Atlantic Coast,ACC,NCAA Division I,D1,NCAA MEN,2,7:32,1948,faeb1160-5d15-4f26-99fc-c441cf21fc7f,,,,,,,,,,left,dcf5c2e7-c227-4c20-af26-715d5f859412,,,,83836407-ddb3-4649-b4d9-66b2c0379b95,2/18/2018 19:42:03,Tigers 30 second timeout,593,541,teamtimeout,,FALSE,,,FALSE,,,,30
d4213cb8-f351-4864-a3e0-71b5d23345e9,2/19/2018 6:28:24,2017,closed,2/19/2018 1:00:00,,,,,,,,,14804,FALSE,TRUE,,,,,Penn State,Nittany Lions,4aebd148-8119-4875-954c-66779867989b,PSU,Big Ten,BIG10,NCAA Division I,D1,NCAA MEN,Purdue,Boilermakers,12d7f888-675b-459f-9099-a38f771d8a95,PUR,Big Ten,BIG10,NCAA Division I,D1,NCAA MEN,2,2:03,2277,12d7f888-675b-459f-9099-a38f771d8a95,,,,,,,,,,right,,,,,c0434a95-cc82-45ff-a173-88ae24b1e10c,2/19/2018 3:06:24,"Nittany Lions lineup change (Tony Carr, Lamar Stevens, Josh Reaves, Nazeer Bostick, Satchel Pierce)",0,0,lineupchange,,FALSE,,,FALSE,,,,
3ea4e171-afee-4964-9412-306a917a7b94,2/19/2018 6:28:06,2017,closed,2/18/2018 20:00:00,,,,,,,,,4524,FALSE,TRUE,,,,,Connecticut,Huskies,efba5350-79bc-47aa-a189-db177b95b491,CONN,American Athletic,AAC,NCAA Division I,D1,NCAA MEN,East Carolina,Pirates,a601205f-3bfe-4052-ac0b-b8f18cf3efd3,ECU,American Athletic,AAC,NCAA Division I,D1,NCAA MEN,1,18:06,114,a601205f-3bfe-4052-ac0b-b8f18cf3efd3,,,,,,,,,,left,efba5350-79bc-47aa-a189-db177b95b491,,,,fc1b814f-7ba1-45b8-9edc-c943b3aeef70,2/18/2018 20:04:37,Huskies 30 second timeout,567,301,teamtimeout,,FALSE,,,FALSE,,,,30
5c74a296-4631-4646-bc66-97be4e6c3ba8,2/19/2018 6:29:28,2017,closed,2/18/2018 20:30:00,,,,,,,,,15544,FALSE,TRUE,,,,,Nebraska,Cornhuskers,f8b1bf00-5b73-4ac4-98c0-ec554027ae32,NEB,Big Ten,BIG10,NCAA Division I,D1,NCAA MEN,Illinois,Fighting Illini,150148c2-ca8f-414f-8f41-d94a55d4a122,ILL,Big Ten,BIG10,NCAA Division I,D1,NCAA MEN,2,15:00,1500,150148c2-ca8f-414f-8f41-d94a55d4a122,,,,,,,,,,right,f8b1bf00-5b73-4ac4-98c0-ec554027ae32,,,,c661a71e-3c70-4ea2-be31-b03b9b0423ab,2/18/2018 21:46:00,Cornhuskers 60 second timeout,835,34,teamtimeout,,FALSE,,,FALSE,,,,60
ceefd306-1a42-4c28-ab9e-8856c949a3d1,2/19/2018 6:28:44,2017,closed,2/18/2018 23:00:00,,,,,,,,,9123,FALSE,TRUE,,,,,Pittsburgh,Panthers,24051034-96bb-4f78-a3a6-312f3258780f,PITT,Atlantic Coast,ACC,NCAA Division I,D1,NCAA MEN,Florida State,Seminoles,d3c8a767-b6fc-45d4-a5f2-18406f2993f1,FSU,Atlantic Coast,ACC,NCAA Division I,D1,NCAA MEN,2,14:33,1527,d3c8a767-b6fc-45d4-a5f2-18406f2993f1,,,,,,,,,,left,24051034-96bb-4f78-a3a6-312f3258780f,,,,0252314c-675a-4498-8817-092b018c4c7b,2/19/2018 0:31:56,Panthers 30 second timeout,697,194,teamtimeout,,FALSE,,,FALSE,,,,30
552e7365-b6c9-40e7-8c08-e3a97b8c76ad,2/19/2018 6:29:20,2017,closed,2/18/2018 18:00:00,,,,,,,,,10110,FALSE,TRUE,,,,,DePaul,Blue Demons,ee09e6ad-3872-4745-bbb9-ebbd5c6f8318,DEP,Big East,BIGEAST,NCAA Division I,D1,NCAA MEN,Seton Hall,Pirates,aef5e386-d8e8-460c-8014-3a2f090fd988,HALL,Big East,BIGEAST,NCAA Division I,D1,NCAA MEN,2,14:43,1517,aef5e386-d8e8-460c-8014-3a2f090fd988,,,,,,,,,,right,ee09e6ad-3872-4745-bbb9-ebbd5c6f8318,,,,45acf3db-ac93-4b9f-bd12-4c763c2c4919,2/18/2018 19:16:00,Blue Demons 60 second timeout,772,269,teamtimeout,,FALSE,,,FALSE,,,,60
d4213cb8-f351-4864-a3e0-71b5d23345e9,2/19/2018 6:28:24,2017,closed,2/19/2018 1:00:00,,,,,,,,,14804,FALSE,TRUE,,,,,Penn State,Nittany Lions,4aebd148-8119-4875-954c-66779867989b,PSU,Big Ten,BIG10,NCAA Division I,D1,NCAA MEN,Purdue,Boilermakers,12d7f888-675b-459f-9099-a38f771d8a95,PUR,Big Ten,BIG10,NCAA Division I,D1,NCAA MEN,2,13:02,1618,12d7f888-675b-459f-9099-a38f771d8a95,,,,,,,,,,left,,,,,9d56b9c1-ed3f-495c-bbe2-2c50cc0ecf7a,2/19/2018 2:33:32,"Boilermakers lineup change (Carsen Edwards, Nojel Eastern, Grady Eifert, Dakota Mathias, Isaac Haas)",0,0,lineupchange,,FALSE,,,FALSE,,,,
3d90529c-12ec-40e0-8f31-ddeed234ff76,2/19/2018 6:29:21,2017,closed,2/18/2018 21:00:00,,,,,,,,,9523,FALSE,TRUE,,,,,Wichita State,Shockers,f38b58de-3273-4723-a78b-2f918e9aa2d5,WICH,American Athletic,AAC,NCAA Division I,D1,NCAA MEN,Cincinnati,Bearcats,a17dfc54-415f-49c3-a2e6-d6fa9db18b0a,CIN,American Athletic,AAC,NCAA Division I,D1,NCAA MEN,1,3:58,962,a17dfc54-415f-49c3-a2e6-d6fa9db18b0a,,,,,,,,,,left,,,,,3b0408db-4974-4639-9af3-7cdd42fca86a,2/18/2018 21:46:04,Shockers rebound (deadball),,,deadball,,FALSE,,,FALSE,,,,
3d90529c-12ec-40e0-8f31-ddeed234ff76,2/19/2018 6:29:21,2017,closed,2/18/2018 21:00:00,,,,,,,,,9523,FALSE,TRUE,,,,,Wichita State,Shockers,f38b58de-3273-4723-a78b-2f918e9aa2d5,WICH,American Athletic,AAC,NCAA Division I,D1,NCAA MEN,Cincinnati,Bearcats,a17dfc54-415f-49c3-a2e6-d6fa9db18b0a,CIN,American Athletic,AAC,NCAA Division I,D1,NCAA MEN,2,10:19,1781,a17dfc54-415f-49c3-a2e6-d6fa9db18b0a,,,,,,,,,,right,,,,,2631290c-8d01-4164-b216-ee5ce1da5a06,2/18/2018 22:42:24,"Shockers lineup change (Darral Willis Jr., Zach Brown, Landry Shamet, Austin Reaves, Shaquille Morris)",0,0,lineupchange,,FALSE,,,FALSE,,,,
3ac25641-fd61-4126-8d43-b375abe8443e,2/19/2018 6:29:25,2017,closed,2/18/2018 18:00:00,,,,,,,,,,FALSE,TRUE,,,,,Ohio State,Buckeyes,857462b3-0ab6-4d26-9669-10ca354e382b,OSU,Big Ten,BIG10,NCAA Division I,D1,NCAA MEN,Michigan,Wolverines,bdc2561d-f603-4fab-a262-f1d2af462277,MICH,Big Ten,BIG10,NCAA Division I,D1,NCAA MEN,2,17:47,1333,857462b3-0ab6-4d26-9669-10ca354e382b,,,,,,,,,,right,857462b3-0ab6-4d26-9669-10ca354e382b,,,,3e455a03-61f7-4ba8-abbb-c9e025072083,2/18/2018 19:16:22,Buckeyes 30 second timeout,497,300,teamtimeout,,FALSE,,,FALSE,,,,30
5c74a296-4631-4646-bc66-97be4e6c3ba8,2/19/2018 6:29:28,2017,closed,2/18/2018 20:30:00,,,,,,,,,15544,FALSE,TRUE,,,,,Nebraska,Cornhuskers,f8b1bf00-5b73-4ac4-98c0-ec554027ae32,NEB,Big Ten,BIG10,NCAA Division I,D1,NCAA MEN,Illinois,Fighting Illini,150148c2-ca8f-414f-8f41-d94a55d4a122,ILL,Big Ten,BIG10,NCAA Division I,D1,NCAA MEN,1,3:41,979,150148c2-ca8f-414f-8f41-d94a55d4a122,,,,,,,,,,,f8b1bf00-5b73-4ac4-98c0-ec554027ae32,,,,2efd4543-e43e-4d88-abe6-57566cc61b02,2/18/2018 21:09:19,TV timeout,,,tvtimeout,,FALSE,,,FALSE,,,,
d4213cb8-f351-4864-a3e0-71b5d23345e9,2/19/2018 6:28:24,2017,closed,2/19/2018 1:00:00,,,,,,,,,14804,FALSE,TRUE,,,,,Penn State,Nittany Lions,4aebd148-8119-4875-954c-66779867989b,PSU,Big Ten,BIG10,NCAA Division I,D1,NCAA MEN,Purdue,Boilermakers,12d7f888-675b-459f-9099-a38f771d8a95,PUR,Big Ten,BIG10,NCAA Division I,D1,NCAA MEN,1,16:08,232,12d7f888-675b-459f-9099-a38f771d8a95,,,,,,,,,,left,,,,,77c4d03f-a3f2-4086-a9b1-f35e03bc2f18,2/19/2018 1:18:55,Nittany Lions rebound (deadball),,,deadball,,FALSE,,,FALSE,,,,
3d90529c-12ec-40e0-8f31-ddeed234ff76,2/19/2018 6:29:21,2017,closed,2/18/2018 21:00:00,,,,,,,,,9523,FALSE,TRUE,,,,,Wichita State,Shockers,f38b58de-3273-4723-a78b-2f918e9aa2d5,WICH,American Athletic,AAC,NCAA Division I,D1,NCAA MEN,Cincinnati,Bearcats,a17dfc54-415f-49c3-a2e6-d6fa9db18b0a,CIN,American Athletic,AAC,NCAA Division I,D1,NCAA MEN,1,15:23,277,a17dfc54-415f-49c3-a2e6-d6fa9db18b0a,,,,,,,,,,left,,,,,b4ba5672-7ec7-4ed6-bbac-69394c9d68aa,2/18/2018 21:11:41,"Shockers lineup change (Rauno Nurger, Darral Willis Jr., Landry Shamet, Austin Reaves, Markis McDuffie)",0,0,lineupchange,,FALSE,,,FALSE,,,,
9840ff12-39dc-49bb-889a-c3fe9208e837,2/19/2018 6:29:40,2017,closed,2/19/2018 1:00:00,,,,,,,,,8482,FALSE,TRUE,,,,,Stanford,Cardinal,683ab61f-546f-44da-b085-c3a5740554aa,STAN,Pacific 12,PAC12,NCAA Division I,D1,NCAA MEN,California,Golden Bears,aacdc78d-b7fa-48f6-9686-2fdb8a95030e,CAL,Pacific 12,PAC12,NCAA Division I,D1,NCAA MEN,2,00:11,2389,aacdc78d-b7fa-48f6-9686-2fdb8a95030e,,,,,,,,,,left,,,,,20253438-4bad-45be-9272-94498946b192,2/19/2018 3:11:17,Cardinal 60 second timeout,724,241,teamtimeout,,FALSE,,,FALSE,,,,60
d4213cb8-f351-4864-a3e0-71b5d23345e9,2/19/2018 6:28:24,2017,closed,2/19/2018 1:00:00,,,,,,,,,14804,FALSE,TRUE,,,,,Penn State,Nittany Lions,4aebd148-8119-4875-954c-66779867989b,PSU,Big Ten,BIG10,NCAA Division I,D1,NCAA MEN,Purdue,Boilermakers,12d7f888-675b-459f-9099-a38f771d8a95,PUR,Big Ten,BIG10,NCAA Division I,D1,NCAA MEN,1,00:02,1198,12d7f888-675b-459f-9099-a38f771d8a95,,,,,,,,,,right,,,,,369777cd-381c-4b03-bacc-c9467b9ba8b6,2/19/2018 1:57:11,"Boilermakers lineup change (Carsen Edwards, Isaac Haas, Nojel Eastern, Dakota Mathias, Matt Haarms)",0,0,lineupchange,,FALSE,,,FALSE,,,,
d5b7a7a6-982c-4233-9b93-b01cc5255ee8,2/19/2018 6:30:03,2017,closed,2/18/2018 21:00:00,,,,,,,,,4887,FALSE,TRUE,,,,,Loyola (IL),Ramblers,61a3908a-7492-4b6f-809e-12c61976bb0a,L-IL,Missouri Valley,MVC,NCAA Division I,D1,NCAA MEN,Evansville,Aces,d8217105-e9c2-4267-9538-3aaeea1ae167,EVAN,Missouri Valley,MVC,NCAA Division I,D1,NCAA MEN,1,14:52,308,61a3908a-7492-4b6f-809e-12c61976bb0a,,,,,,,,,,,d8217105-e9c2-4267-9538-3aaeea1ae167,,,,1d77168e-fcdc-47ab-ab54-ccf0f955d83c,2/18/2018 21:10:13,TV timeout,,,tvtimeout,,FALSE,,,FALSE,,,,
d4213cb8-f351-4864-a3e0-71b5d23345e9,2/19/2018 6:28:24,2017,closed,2/19/2018 1:00:00,,,,,,,,,14804,FALSE,TRUE,,,,,Penn State,Nittany Lions,4aebd148-8119-4875-954c-66779867989b,PSU,Big Ten,BIG10,NCAA Division I,D1,NCAA MEN,Purdue,Boilermakers,12d7f888-675b-459f-9099-a38f771d8a95,PUR,Big Ten,BIG10,NCAA Division I,D1,NCAA MEN,1,1:52,1088,12d7f888-675b-459f-9099-a38f771d8a95,,,,,,,,,,left,,,,,9930149c-9484-49db-8370-184b573ca31a,2/19/2018 1:54:31,"Nittany Lions lineup change (Jamari Wheeler, Tony Carr, Lamar Stevens, Julian Moore, Josh Reaves)",0,0,lineupchange,,FALSE,,,FALSE,,,,
3ac25641-fd61-4126-8d43-b375abe8443e,2/19/2018 6:29:25,2017,closed,2/18/2018 18:00:00,,,,,,,,,,FALSE,TRUE,,,,,Ohio State,Buckeyes,857462b3-0ab6-4d26-9669-10ca354e382b,OSU,Big Ten,BIG10,NCAA Division I,D1,NCAA MEN,Michigan,Wolverines,bdc2561d-f603-4fab-a262-f1d2af462277,MICH,Big Ten,BIG10,NCAA Division I,D1,NCAA MEN,2,12:17,1663,857462b3-0ab6-4d26-9669-10ca354e382b,,,,,,,,,,right,,,,,dbbb950f-d387-4480-bba7-8074deaeafd6,2/18/2018 19:32:17,"Buckeyes lineup change (Jae'Sean Tate, Andrew Dakich, Andre Wesson, Kyle Young, Kaleb Wesson)",0,0,lineupchange,,FALSE,,,FALSE,,,,
d4213cb8-f351-4864-a3e0-71b5d23345e9,2/19/2018 6:28:24,2017,closed,2/19/2018 1:00:00,,,,,,,,,14804,FALSE,TRUE,,,,,Penn State,Nittany Lions,4aebd148-8119-4875-954c-66779867989b,PSU,Big Ten,BIG10,NCAA Division I,D1,NCAA MEN,Purdue,Boilermakers,12d7f888-675b-459f-9099-a38f771d8a95,PUR,Big Ten,BIG10,NCAA Division I,D1,NCAA MEN,1,17:14,166,12d7f888-675b-459f-9099-a38f771d8a95,,,,,,,,,,left,,,,,b709aeaf-ae22-4c7c-ada7-5eb7149f3168,2/19/2018 1:17:05,"Nittany Lions lineup change (Tony Carr, Lamar Stevens, Josh Reaves, Julian Moore, Shep Garner)",0,0,lineupchange,,FALSE,,,FALSE,,,,
cc581cf9-11ff-48bb-8e76-618d1c198026,2/19/2018 6:28:09,2017,closed,2/18/2018 20:00:00,,,,,,,,,4120,FALSE,TRUE,,,,,South Florida,Bulls,55af9c69-3675-4b9b-a882-96640b782fff,USF,American Athletic,AAC,NCAA Division I,D1,NCAA MEN,Tulsa,Golden Hurricane,2959bd24-7007-41ae-a3a3-abdf26888cfc,TLSA,American Athletic,AAC,NCAA Division I,D1,NCAA MEN,2,15:54,1446,2959bd24-7007-41ae-a3a3-abdf26888cfc,,,,,,,,,,,55af9c69-3675-4b9b-a882-96640b782fff,,,,b4bfd0a5-633a-4f81-b494-811057c2276c,2/18/2018 21:15:05,TV timeout,,,tvtimeout,,FALSE,,,FALSE,,,,
3d90529c-12ec-40e0-8f31-ddeed234ff76,2/19/2018 6:29:21,2017,closed,2/18/2018 21:00:00,,,,,,,,,9523,FALSE,TRUE,,,,,Wichita State,Shockers,f38b58de-3273-4723-a78b-2f918e9aa2d5,WICH,American Athletic,AAC,NCAA Division I,D1,NCAA MEN,Cincinnati,Bearcats,a17dfc54-415f-49c3-a2e6-d6fa9db18b0a,CIN,American Athletic,AAC,NCAA Division I,D1,NCAA MEN,1,9:49,611,a17dfc54-415f-49c3-a2e6-d6fa9db18b0a,,,,,,,,,,right,,,,,8bc35b5f-f02b-4adb-92f6-b2ed25612f9f,2/18/2018 21:26:03,"Bearcats lineup change (Jacob Evans III, Jarron Cumberland, Justin Jenifer, Tre Scott, Kyle Washington)",0,0,lineupchange,,FALSE,,,FALSE,,,,
acfa32ca-4689-4eea-a51f-e7aba6fe6152,2/19/2018 6:29:44,2017,closed,2/18/2018 18:00:00,,,,,,,,,9000,FALSE,TRUE,,,,,Duke,Blue Devils,faeb1160-5d15-4f26-99fc-c441cf21fc7f,DUKE,Atlantic Coast,ACC,NCAA Division I,D1,NCAA MEN,Clemson,Tigers,dcf5c2e7-c227-4c20-af26-715d5f859412,CLEM,Atlantic Coast,ACC,NCAA Division I,D1,NCAA MEN,2,00:28,2372,faeb1160-5d15-4f26-99fc-c441cf21fc7f,,,,,,,,,,left,faeb1160-5d15-4f26-99fc-c441cf21fc7f,,,,80b36e02-4d2f-406c-b4a9-24ea737d7a65,2/18/2018 20:04:17,Tigers 30 second timeout,691,538,teamtimeout,,FALSE,,,FALSE,,,,30
f0f3c46e-2c47-4b15-afe6-8f4f5c33908a,2/19/2018 6:29:20,2017,closed,2/18/2018 21:00:00,,,,,,,,,4859,FALSE,TRUE,,,,,Drake,Bulldogs,aed211c3-23a4-4188-ad70-22c6eba7d765,DRKE,Missouri Valley,MVC,NCAA Division I,D1,NCAA MEN,Missouri State,Bears,b83de2df-328f-4303-9895-cdff048fb1ed,MOSU,Missouri Valley,MVC,NCAA Division I,D1,NCAA MEN,1,11:58,482,aed211c3-23a4-4188-ad70-22c6eba7d765,,,,,,,,,,,aed211c3-23a4-4188-ad70-22c6eba7d765,,,,d36bb0b7-6c58-481e-81f3-a21cd98778a9,2/18/2018 21:14:55,TV timeout,,,tvtimeout,,FALSE,,,FALSE,,,,
d5b7a7a6-982c-4233-9b93-b01cc5255ee8,2/19/2018 6:30:03,2017,closed,2/18/2018 21:00:00,,,,,,,,,4887,FALSE,TRUE,,,,,Loyola (IL),Ramblers,61a3908a-7492-4b6f-809e-12c61976bb0a,L-IL,Missouri Valley,MVC,NCAA Division I,D1,NCAA MEN,Evansville,Aces,d8217105-e9c2-4267-9538-3aaeea1ae167,EVAN,Missouri Valley,MVC,NCAA Division I,D1,NCAA MEN,2,7:27,1953,61a3908a-7492-4b6f-809e-12c61976bb0a,,,,,,,,,,,61a3908a-7492-4b6f-809e-12c61976bb0a,,,,08a0fb74-92de-42fc-81ff-9fcb69ae8d8c,2/18/2018 22:27:53,TV timeout,,,tvtimeout,,FALSE,,,FALSE,,,,
acfa32ca-4689-4eea-a51f-e7aba6fe6152,2/19/2018 6:29:44,2017,closed,2/18/2018 18:00:00,,,,,,,,,9000,FALSE,TRUE,,,,,Duke,Blue Devils,faeb1160-5d15-4f26-99fc-c441cf21fc7f,DUKE,Atlantic Coast,ACC,NCAA Division I,D1,NCAA MEN,Clemson,Tigers,dcf5c2e7-c227-4c20-af26-715d5f859412,CLEM,Atlantic Coast,ACC,NCAA Division I,D1,NCAA MEN,2,7:32,1948,faeb1160-5d15-4f26-99fc-c441cf21fc7f,,,,,,,,,,left,,,,,61ac1cd2-0b2d-469c-a2e8-0dfd4ecf6b7a,2/18/2018 19:44:24,"Tigers lineup change (David Skara, Marcquise Reed, Gabe DeVoe, Elijah Thomas, Malik William)",0,0,lineupchange,,FALSE,,,FALSE,,,,
3d90529c-12ec-40e0-8f31-ddeed234ff76,2/19/2018 6:29:21,2017,closed,2/18/2018 21:00:00,,,,,,,,,9523,FALSE,TRUE,,,,,Wichita State,Shockers,f38b58de-3273-4723-a78b-2f918e9aa2d5,WICH,American Athletic,AAC,NCAA Division I,D1,NCAA MEN,Cincinnati,Bearcats,a17dfc54-415f-49c3-a2e6-d6fa9db18b0a,CIN,American Athletic,AAC,NCAA Division I,D1,NCAA MEN,1,3:47,973,a17dfc54-415f-49c3-a2e6-d6fa9db18b0a,,,,,,,,,,left,,,,,883c6da9-c0ed-4f88-bd49-61500a9d36fa,2/18/2018 21:47:00,"Shockers lineup change (Landry Shamet, Rashard Kelly, Shaquille Morris, Markis McDuffie, Conner Frankamp)",0,0,lineupchange,,FALSE,,,FALSE,,,,
d4213cb8-f351-4864-a3e0-71b5d23345e9,2/19/2018 6:28:24,2017,closed,2/19/2018 1:00:00,,,,,,,,,14804,FALSE,TRUE,,,,,Penn State,Nittany Lions,4aebd148-8119-4875-954c-66779867989b,PSU,Big Ten,BIG10,NCAA Division I,D1,NCAA MEN,Purdue,Boilermakers,12d7f888-675b-459f-9099-a38f771d8a95,PUR,Big Ten,BIG10,NCAA Division I,D1,NCAA MEN,2,14:54,1506,12d7f888-675b-459f-9099-a38f771d8a95,,,,,,,,,,,4aebd148-8119-4875-954c-66779867989b,,,,65b036b1-9967-4d58-a01a-e1ddd1565b68,2/19/2018 2:27:49,TV timeout,,,tvtimeout,,FALSE,,,FALSE,,,,
9840ff12-39dc-49bb-889a-c3fe9208e837,2/19/2018 6:29:40,2017,closed,2/19/2018 1:00:00,,,,,,,,,8482,FALSE,TRUE,,,,,Stanford,Cardinal,683ab61f-546f-44da-b085-c3a5740554aa,STAN,Pacific 12,PAC12,NCAA Division I,D1,NCAA MEN,California,Golden Bears,aacdc78d-b7fa-48f6-9686-2fdb8a95030e,CAL,Pacific 12,PAC12,NCAA Division I,D1,NCAA MEN,2,00:11,2389,aacdc78d-b7fa-48f6-9686-2fdb8a95030e,,,,,,,,,,right,,,,,92fd65bd-06c1-4962-99b5-fc36096e00b6,2/19/2018 3:11:09,Golden Bears rebound (deadball),,,deadball,,FALSE,,,FALSE,,,,
