game_id,season,neutral_site,scheduled_date,gametime,tournament,tournament_type,tournament_round,tournament_game_no,player_id,last_name,first_name,full_name,abbr_name,status,jersey_number,height,weight,birth_place,birthplace_city,birthplace_state,birthplace_country,class,team_name,team_market,team_id,team_alias,conf_name,conf_alias,division_name,division_alias,league_name,home_team,active,played,starter,minutes,minutes_int64,position,primary_position,field_goals_made,field_goals_att,field_goals_pct,three_points_made,three_points_att,three_points_pct,two_points_made,two_points_att,two_points_pct,blocked_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,assists_turnover_ratio,personal_fouls,tech_fouls,flagrant_fouls,points,sp_created
7b3cf280-497e-4102-b8c5-7ceae4ce7c2b,2017,FALSE,12/12/2017,12/12/2017 16:00:00,,,,,d1715971-bd3a-4be6-be1c-ab73aab1afdb,Gauze,Alex,Alex Gauze,,,33,,,,,,,,Knights,Kentucky Christian,2fb2c386-bcd7-453d-90ba-6eeac86daad2,KCU,Association of Independent Institutions,AII,NAIA,NAIA,NCAA MEN,FALSE,TRUE,FALSE,FALSE,,,G,NA,,,,,,,,,,,,,,,,,,,,,,,,,,2/20/2018 13:03:23
7b3cf280-497e-4102-b8c5-7ceae4ce7c2b,2017,FALSE,12/12/2017,12/12/2017 16:00:00,,,,,a7939b69-f243-4712-8f93-4eb956d43d23,Robinson,Sam,Sam Robinson,,,22,,,,,,,,Knights,Kentucky Christian,2fb2c386-bcd7-453d-90ba-6eeac86daad2,KCU,Association of Independent Institutions,AII,NAIA,NAIA,NCAA MEN,FALSE,TRUE,FALSE,FALSE,,,F,NA,,,,,,,,,,,,,,,,,,,,,,,,,,2/20/2018 13:03:23
7b3cf280-497e-4102-b8c5-7ceae4ce7c2b,2017,FALSE,12/12/2017,12/12/2017 16:00:00,,,,,340fb3d8-a2af-4755-a2c7-0f4280d5519f,Mason,Cory,Cory Mason,,,25,,,,,,,,Knights,Kentucky Christian,2fb2c386-bcd7-453d-90ba-6eeac86daad2,KCU,Association of Independent Institutions,AII,NAIA,NAIA,NCAA MEN,FALSE,TRUE,FALSE,FALSE,,,F,NA,,,,,,,,,,,,,,,,,,,,,,,,,,2/20/2018 13:03:23
7b3cf280-497e-4102-b8c5-7ceae4ce7c2b,2017,FALSE,12/12/2017,12/12/2017 16:00:00,,,,,8c64e1d9-3272-421f-8ada-2fe8c62816f9,Thomas,Cameron,Cameron Thomas,,,4,,,,,,,,Knights,Kentucky Christian,2fb2c386-bcd7-453d-90ba-6eeac86daad2,KCU,Association of Independent Institutions,AII,NAIA,NAIA,NCAA MEN,FALSE,TRUE,FALSE,FALSE,,,G,NA,,,,,,,,,,,,,,,,,,,,,,,,,,2/20/2018 13:03:23
7b3cf280-497e-4102-b8c5-7ceae4ce7c2b,2017,FALSE,12/12/2017,12/12/2017 16:00:00,,,,,8e83e03c-9760-4cba-8d19-0d71b8cbd3f5,Reisinger,C.J.,C.J. Reisinger,,,13,,,,,,,,Knights,Kentucky Christian,2fb2c386-bcd7-453d-90ba-6eeac86daad2,KCU,Association of Independent Institutions,AII,NAIA,NAIA,NCAA MEN,FALSE,TRUE,FALSE,FALSE,,,G,NA,,,,,,,,,,,,,,,,,,,,,,,,,,2/20/2018 13:03:23
bb75559e-4c20-4958-97d7-801a8351610a,2017,FALSE,12/16/2017,12/16/2017 18:00:00,,,,,340fb3d8-a2af-4755-a2c7-0f4280d5519f,Mason,Cory,Cory Mason,,,25,,,,,,,,Knights,Kentucky Christian,2fb2c386-bcd7-453d-90ba-6eeac86daad2,KCU,Association of Independent Institutions,AII,NAIA,NAIA,NCAA MEN,FALSE,TRUE,FALSE,FALSE,,,F,NA,,,,,,,,,,,,,,,,,,,,,,,,,,2/20/2018 13:03:23
bb75559e-4c20-4958-97d7-801a8351610a,2017,FALSE,12/16/2017,12/16/2017 18:00:00,,,,,58bd5746-26a7-4544-ba87-4f3fd133b3c4,Banks,Joseph,Joseph Banks,,,21,,,,,,,,Knights,Kentucky Christian,2fb2c386-bcd7-453d-90ba-6eeac86daad2,KCU,Association of Independent Institutions,AII,NAIA,NAIA,NCAA MEN,FALSE,TRUE,FALSE,FALSE,00:00,0,G,NA,,,0,,,0,0,0,0,,,,0,,,0,,,,,0,,,,0,2/20/2018 13:03:23
cb3e8c8f-19ea-41ee-ae1b-fea5902d6e35,2017,FALSE,11/26/2017,11/26/2017 0:00:00,,,,,ae71f669-9dc7-4c70-bb44-80b5b4167091,Gillespe,Javel,Javel Gillespe,,,,,,,,,,,Bulldogs,Tennessee Wesleyan,5a5349ae-c4fa-4a92-9398-837003ec2fe1,TNW,Appalachian Athletic Conference,NAIA-AAC,NAIA,NAIA,NCAA MEN,FALSE,TRUE,FALSE,FALSE,,,G,NA,,,,,,,,,,,,,,,,,,,,,,,,,,2/20/2018 13:03:23
bb4fd182-fc50-4ffb-8ab3-f973cb86896a,2017,FALSE,11/11/2017,11/11/2017 1:00:00,,,,,2f1a2c20-6cbc-4fa4-8818-aec34a2f5435,Brown,Jaylin,Jaylin Brown,,,,,,,,,,,Bulldogs,Tennessee Wesleyan,5a5349ae-c4fa-4a92-9398-837003ec2fe1,TNW,Appalachian Athletic Conference,NAIA-AAC,NAIA,NAIA,NCAA MEN,FALSE,TRUE,FALSE,FALSE,,,G,NA,,,,,,,,,,,,,,,,,,,,,,,,,,2/20/2018 13:03:26
cb3e8c8f-19ea-41ee-ae1b-fea5902d6e35,2017,FALSE,11/26/2017,11/26/2017 0:00:00,,,,,cd21c101-ac74-4709-9291-e5f7f43f4d67,Walker,Isaiah,Isaiah Walker,,,,,,,,,,,Bulldogs,Tennessee Wesleyan,5a5349ae-c4fa-4a92-9398-837003ec2fe1,TNW,Appalachian Athletic Conference,NAIA-AAC,NAIA,NAIA,NCAA MEN,FALSE,TRUE,FALSE,FALSE,,,G,NA,,,,,,,,,,,,,,,,,,,,,,,,,,2/20/2018 13:03:23
