game_id,season,status,coverage,neutral_site,scheduled_date,gametime,conference_game,tournament,tournament_type,tournament_round,tournament_game_no,attendance,lead_changes,times_tied,periods,possession_arrow,venue_id,venue_city,venue_state,venue_address,venue_zip,venue_country,venue_name,venue_capacity,home_team,name,market,team_id,alias,league_id,league_name,league_alias,conf_id,conf_name,conf_alias,division_id,division_name,division_alias,logo_large,logo_medium,logo_small,opp_name,opp_market,opp_id,opp_alias,opp_league_id,opp_league_name,opp_league_alias,opp_conf_id,opp_conf_name,opp_conf_alias,opp_division_id,opp_division_name,opp_division_alias,opp_logo_large,opp_logo_medium,opp_logo_small,win,points_game,minutes,field_goals_made,field_goals_att,field_goals_pct,three_points_made,three_points_att,three_points_pct,two_points_made,two_points_att,two_points_pct,blocked_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,foulouts,points,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,team_tech_fouls,coach_tech_fouls,opp_points_game,opp_minutes,opp_field_goals_made,opp_field_goals_att,opp_field_goals_pct,opp_three_points_made,opp_three_points_att,opp_three_points_pct,opp_two_points_made,opp_two_points_att,opp_two_points_pct,opp_blocked_att,opp_free_throws_made,opp_free_throws_att,opp_free_throws_pct,opp_offensive_rebounds,opp_defensive_rebounds,opp_rebounds,opp_assists,opp_turnovers,opp_steals,opp_blocks,opp_assists_turnover_ratio,opp_personal_fouls,opp_ejections,opp_foulouts,opp_points,opp_fast_break_pts,opp_second_chance_pts,opp_team_turnovers,opp_points_off_turnovers,opp_team_rebounds,opp_flagrant_fouls,opp_player_tech_fouls,opp_team_tech_fouls,opp_coach_tech_fouls,created
4b1b34d4-1087-4b88-b2d8-700e37e25a66,2014,closed,full,,11/16/2014,11/16/2014 19:00:00,,,,,,4149,,,2,,30510c1f-8500-48eb-8f90-7cdd70ce55fb,Greenville,NC,1 Ficklen Dr,27858,USA,Minges Coliseum,8000,FALSE,Bulldogs,UNC Asheville,ad9fce12-6b1a-400c-bcbe-29d84d065fc0,UNCA,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,906a1ec5-c786-4b14-9f7a-30e0c0f53255,Big South,BIGSOUTH,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/u/unc-asheville.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/u/unc-asheville.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/u/unc-asheville.24.png,Pirates,East Carolina,a601205f-3bfe-4052-ac0b-b8f18cf3efd3,ECU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe,American Athletic,AAC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/e/east-carolina.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/e/east-carolina.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/e/east-carolina.24.png,TRUE,83,3:20:00,24,55,43.6,7,20,35,17,35,0.486,3,28,34,82.4,10,28,38,12,18,3,1,0.67,24,,,83,,,0,,4,0,1,0,0,79,3:20:00,26,55,47.3,7,23,30.4,19,32,0.594,1,20,30,66.7,5,20,25,10,13,7,3,0.77,28,,,79,,,0,,2,0,0,0,0,2/20/2018 15:53:37
88ef1f44-f0d4-4047-a83b-18fada90da71,2014,closed,full,,2/1/2015,2/1/2015 18:00:00,,,,,,4574,4,3,2,,30510c1f-8500-48eb-8f90-7cdd70ce55fb,Greenville,NC,1 Ficklen Dr,27858,USA,Minges Coliseum,8000,FALSE,Bearcats,Cincinnati,a17dfc54-415f-49c3-a2e6-d6fa9db18b0a,CIN,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe,American Athletic,AAC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/c/cincinnati.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/c/cincinnati.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/c/cincinnati.24.png,Pirates,East Carolina,a601205f-3bfe-4052-ac0b-b8f18cf3efd3,ECU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe,American Athletic,AAC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/e/east-carolina.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/e/east-carolina.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/e/east-carolina.24.png,FALSE,46,3:20:00,16,45,35.6,3,18,16.7,13,27,0.481,1,11,14,78.6,9,24,33,10,11,5,9,0.91,15,,,46,2,4,1,8,1,0,0,0,0,50,3:20:00,21,53,39.6,4,19,21.1,17,34,0.5,9,4,6,66.7,5,18,23,17,6,8,1,2.83,13,,,50,12,5,0,6,8,0,0,0,0,2/20/2018 15:53:36
8ef20580-7896-4d65-b71e-9fef45671c62,2015,closed,full,,12/17/2015,12/17/2015 0:00:00,,,,,,4038,11,6,2,c54279f9-3028-4663-893a-7d22482f8098,30510c1f-8500-48eb-8f90-7cdd70ce55fb,Greenville,NC,1 Ficklen Dr,27858,USA,Minges Coliseum,8000,FALSE,Seahawks,North Carolina-Wilmington,c54279f9-3028-4663-893a-7d22482f8098,UNCW,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,c56db9d1-604f-40ad-8a7f-c3b8abd16fca,Colonial,COLONIAL,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/u/unc-wilmington.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/u/unc-wilmington.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/u/unc-wilmington.24.png,Pirates,East Carolina,a601205f-3bfe-4052-ac0b-b8f18cf3efd3,ECU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe,American Athletic,AAC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/e/east-carolina.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/e/east-carolina.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/e/east-carolina.24.png,FALSE,73,3:20:00,28,69,40.6,3,25,12,25,44,0.568,1,14,21,66.7,13,28,41,15,10,5,3,1.5,35,0,,73,11,15,2,19,1,0,3,1,0,78,3:20:00,20,44,45.5,3,10,30,17,34,0.5,3,35,51,68.6,4,31,35,16,15,3,1,1.07,20,0,,78,24,0,1,16,0,0,1,0,0,2/20/2018 15:48:54
49630196-9a57-4f66-b949-65e1ddb105b9,2014,closed,full,,2/21/2015,2/21/2015 16:00:00,,,,,,5073,1,1,2,,30510c1f-8500-48eb-8f90-7cdd70ce55fb,Greenville,NC,1 Ficklen Dr,27858,USA,Minges Coliseum,8000,FALSE,Bulls,South Florida,55af9c69-3675-4b9b-a882-96640b782fff,USF,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe,American Athletic,AAC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/s/south-fla.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/south-fla.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/south-fla.24.png,Pirates,East Carolina,a601205f-3bfe-4052-ac0b-b8f18cf3efd3,ECU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe,American Athletic,AAC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/e/east-carolina.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/e/east-carolina.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/e/east-carolina.24.png,FALSE,60,3:20:00,20,46,43.5,8,18,44.4,12,28,0.429,3,12,22,54.5,8,15,23,15,14,6,1,1.07,28,,,60,2,9,0,17,4,0,1,0,0,73,3:20:00,19,40,47.5,7,15,46.7,12,25,0.48,1,28,36,77.8,8,20,28,14,11,10,3,1.27,22,,,73,11,3,1,22,2,0,1,0,0,2/20/2018 15:53:35
98cc6dec-e2b6-4a11-a224-ca2b46543970,2014,closed,full,,1/24/2015,1/24/2015 17:00:00,,,,,,4968,4,3,2,,30510c1f-8500-48eb-8f90-7cdd70ce55fb,Greenville,NC,1 Ficklen Dr,27858,USA,Minges Coliseum,8000,FALSE,Golden Hurricane,Tulsa,2959bd24-7007-41ae-a3a3-abdf26888cfc,TLSA,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe,American Athletic,AAC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/t/tulsa.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/t/tulsa.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/t/tulsa.24.png,Pirates,East Carolina,a601205f-3bfe-4052-ac0b-b8f18cf3efd3,ECU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe,American Athletic,AAC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/e/east-carolina.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/e/east-carolina.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/e/east-carolina.24.png,TRUE,66,3:20:00,20,48,41.7,6,21,28.6,14,27,0.519,1,20,29,69,8,25,33,10,6,3,2,1.67,13,,,66,4,13,0,16,3,0,0,0,1,64,3:20:00,23,56,41.1,12,28,42.9,11,28,0.393,2,6,12,50,9,21,30,16,7,4,1,2.29,23,,,64,,,0,,4,0,0,0,0,2/20/2018 15:53:35
459834f4-6aa7-4e86-8cad-092a23d1c48a,2014,closed,full,,11/30/2014,11/30/2014 19:00:00,,,,,,3705,8,5,2,,30510c1f-8500-48eb-8f90-7cdd70ce55fb,Greenville,NC,1 Ficklen Dr,27858,USA,Minges Coliseum,8000,FALSE,Blue Devils,Central Connecticut State,a93bf4f2-3724-4539-8c8a-9ac8ee3741a6,CCSU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,b71a249a-9cb8-4bfd-8971-e7ca7bed6700,Northeast,NE,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/c/central-conn-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/c/central-conn-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/c/central-conn-st.24.png,Pirates,East Carolina,a601205f-3bfe-4052-ac0b-b8f18cf3efd3,ECU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe,American Athletic,AAC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/e/east-carolina.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/e/east-carolina.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/e/east-carolina.24.png,FALSE,59,3:20:00,24,55,43.6,6,17,35.3,18,38,0.474,3,5,6,83.3,8,11,19,14,12,4,3,1.17,9,,,59,2,10,1,16,5,0,0,0,0,74,3:20:00,31,52,59.6,6,13,46.2,25,39,0.641,3,6,7,85.7,5,21,26,20,11,4,3,1.82,11,,,74,6,9,1,16,3,0,0,0,0,2/20/2018 15:53:37
06c56e6c-76be-4d76-8620-e569ae6670f9,2015,closed,full,,12/13/2015,12/13/2015 19:00:00,,,,,,4151,6,3,2,a601205f-3bfe-4052-ac0b-b8f18cf3efd3,30510c1f-8500-48eb-8f90-7cdd70ce55fb,Greenville,NC,1 Ficklen Dr,27858,USA,Minges Coliseum,8000,FALSE,Aggies,North Carolina A&T,53aaac6a-796e-41a6-a04e-6ce74c5717f8,NCAT,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,852139a9-389c-4eca-9760-ec13f014ca8d,Mid Eastern Athletic,MEAC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/n/nc-at.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/n/nc-at.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/n/nc-at.24.png,Pirates,East Carolina,a601205f-3bfe-4052-ac0b-b8f18cf3efd3,ECU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe,American Athletic,AAC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/e/east-carolina.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/e/east-carolina.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/e/east-carolina.24.png,FALSE,60,3:20:00,21,53,39.6,5,19,26.3,16,34,0.471,3,13,17,76.5,9,19,28,15,14,2,5,1.07,20,0,,60,,9,0,10,3,0,0,0,0,71,3:20:00,25,55,45.5,4,19,21.1,21,36,0.583,5,17,24,70.8,11,24,35,16,10,6,3,1.6,16,0,,71,10,10,0,19,3,0,0,0,0,2/20/2018 15:48:53
b2a4ceb0-3857-438d-bad7-76938dacdbed,2015,closed,full,,2/27/2016,2/27/2016 17:00:00,,,,,,4841,2,3,2,a601205f-3bfe-4052-ac0b-b8f18cf3efd3,30510c1f-8500-48eb-8f90-7cdd70ce55fb,Greenville,NC,1 Ficklen Dr,27858,USA,Minges Coliseum,8000,FALSE,Bearcats,Cincinnati,a17dfc54-415f-49c3-a2e6-d6fa9db18b0a,CIN,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe,American Athletic,AAC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/c/cincinnati.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/c/cincinnati.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/c/cincinnati.24.png,Pirates,East Carolina,a601205f-3bfe-4052-ac0b-b8f18cf3efd3,ECU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe,American Athletic,AAC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/e/east-carolina.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/e/east-carolina.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/e/east-carolina.24.png,TRUE,65,3:20:00,25,58,43.1,8,20,40,17,38,0.447,0,7,11,63.6,9,26,35,15,7,5,5,2.14,9,0,,65,7,12,0,12,3,0,0,0,0,56,3:20:00,20,53,37.7,13,29,44.8,7,24,0.292,5,3,5,60,5,23,28,15,11,1,0,1.36,11,0,,56,2,9,1,0,3,0,0,0,0,2/20/2018 15:48:53
60c652b0-b102-434b-8ef4-bcf177958d18,2013,closed,full,,12/14/2013,12/14/2013 23:00:00,FALSE,,,,,,0,0,2,,de430cfa-151b-42cd-9312-82c0dd9b5b31,Raleigh,NC,103 Dunn Ave,27587,USA,Reynolds Coliseum,9500,FALSE,Titans,Detroit,1b78e7f6-f25c-4921-98e2-9bc565f8dfb4,DET,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,92db2b30-c5ac-41e9-ba18-59f3c2a0dd0b,Horizon,HORIZON,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/d/detroit.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/d/detroit.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/d/detroit.24.png,Wolfpack,North Carolina State,52df1e19-b142-4a76-a439-ad68455d0581,NCST,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,88368ebb-01fb-44d5-a6c6-3e7d46bb3ab7,Atlantic Coast,ACC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/n/north-carolina-st.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/n/north-carolina-st.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/n/north-carolina-st.24.png,FALSE,79,3:20:00,27,59,45.8,6,20,30,21,39,53.8,3,19,28,67.9,9,24,33,11,13,7,3,0.85,23,,,79,15,7,0,17,3,0,0,0,0,82,3:20:00,25,50,50,10,21,47.6,15,29,51.7,3,22,33,66.7,6,23,29,17,14,3,3,1.21,21,,,82,6,11,1,10,2,0,0,0,0,2/20/2018 15:57:46
728cee7c-9db7-493c-955f-adeac7727b06,2014,closed,full,,1/30/2015,1/30/2015 4:00:00,,,,,,12452,2,2,2,,b42b91c0-c88a-431b-9773-37792a417c00,Provo,UT,1497 N 450 E,84602,USA,Marriott Center,20900,FALSE,Dons,San Francisco,d24efd99-8717-43b9-a086-9986a684ac04,SF,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,c664ceee-1dc0-4743-a6d8-11fbdfb87f61,West Coast,WCC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/s/san-francisco.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/san-francisco.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/san-francisco.24.png,Cougars,BYU,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,c664ceee-1dc0-4743-a6d8-11fbdfb87f61,West Coast,WCC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/b/byu.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/byu.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/byu.24.png,FALSE,74,3:20:00,27,56,48.2,5,21,23.8,22,35,0.629,2,15,24,62.5,6,30,36,15,17,3,2,0.88,29,,,74,4,7,0,8,5,0,0,0,1,78,3:20:00,26,65,40,3,20,15,23,45,0.511,2,23,33,69.7,9,26,35,14,8,8,2,1.75,22,,,78,10,12,0,27,3,0,0,0,0,2/20/2018 15:53:36
cd526252-8c29-47cd-b5e7-4a1e873b697e,2014,closed,full,,12/11/2014,12/11/2014 2:00:00,,,,,,20900,3,1,2,,b42b91c0-c88a-431b-9773-37792a417c00,Provo,UT,1497 N 450 E,84602,USA,Marriott Center,20900,FALSE,Utes,Utah,0d037a5d-827a-44dd-8b70-57603d671d5d,UTAH,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,04d5255d-b2dc-43df-9fa8-d296b0f8ccd7,Pacific 12,PAC12,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/u/utah.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/u/utah.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/u/utah.24.png,Cougars,BYU,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,c664ceee-1dc0-4743-a6d8-11fbdfb87f61,West Coast,WCC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/b/byu.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/byu.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/byu.24.png,TRUE,65,3:20:00,22,48,45.8,2,14,14.3,20,34,0.588,3,19,30,63.3,7,31,38,9,15,5,6,0.6,14,,,65,6,7,0,13,5,0,0,0,0,61,3:20:00,24,65,36.9,7,20,35,17,45,0.378,6,6,10,60,8,19,27,12,7,8,3,1.71,21,,,61,8,10,0,24,4,0,0,0,0,2/20/2018 15:53:40
0e65a84a-7637-4ae5-a579-0c009f22f028,2015,closed,full,,1/10/2016,1/10/2016 2:00:00,,,,,,16616,8,6,2,d24efd99-8717-43b9-a086-9986a684ac04,b42b91c0-c88a-431b-9773-37792a417c00,Provo,UT,1497 N 450 E,84602,USA,Marriott Center,19000,FALSE,Dons,San Francisco,d24efd99-8717-43b9-a086-9986a684ac04,SF,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,c664ceee-1dc0-4743-a6d8-11fbdfb87f61,West Coast,WCC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/s/san-francisco.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/san-francisco.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/s/san-francisco.24.png,Cougars,BYU,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,c664ceee-1dc0-4743-a6d8-11fbdfb87f61,West Coast,WCC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/b/byu.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/byu.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/byu.24.png,FALSE,92,3:20:00,33,68,48.5,7,23,30.4,26,45,0.578,8,19,24,79.2,8,22,30,16,14,1,3,1.14,23,0,,92,6,14,0,7,10,0,0,0,0,102,3:20:00,32,68,47.1,15,30,50,17,38,0.447,3,23,30,76.7,10,24,34,19,8,6,8,2.38,17,0,,102,12,10,0,12,4,0,0,0,0,2/20/2018 15:48:54
4fb97d54-83f3-451c-8876-78e2d2b336d3,2014,closed,full,,2/15/2015,2/15/2015 2:00:00,,,,,,16202,13,4,2,,b42b91c0-c88a-431b-9773-37792a417c00,Provo,UT,1497 N 450 E,84602,USA,Marriott Center,20900,FALSE,Tigers,Pacific,c9570e17-c4fd-41e6-908a-1a083941319d,PAC,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,c664ceee-1dc0-4743-a6d8-11fbdfb87f61,West Coast,WCC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/p/pacific.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/p/pacific.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/p/pacific.24.png,Cougars,BYU,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,c664ceee-1dc0-4743-a6d8-11fbdfb87f61,West Coast,WCC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/b/byu.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/byu.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/byu.24.png,FALSE,59,3:20:00,24,65,36.9,6,20,30,18,45,0.4,9,5,12,41.7,9,18,27,12,5,3,3,2.4,20,,,59,2,18,0,10,7,0,1,0,0,84,3:20:00,29,58,50,9,18,50,20,40,0.5,3,17,22,77.3,11,26,37,18,8,1,9,2.25,16,,,84,8,23,0,8,7,0,0,0,0,2/20/2018 15:53:35
b3ce5c25-609d-46fd-8246-8869f51affc7,2013,closed,full,,2/21/2014,2/21/2014 4:00:00,TRUE,,,,,19136,0,0,2,,b42b91c0-c88a-431b-9773-37792a417c00,Provo,UT,1497 N 450 E,84602,USA,Marriott Center,19000,FALSE,Bulldogs,Gonzaga,2f4d21f8-6d5f-48a5-abca-52a30583871a,GONZ,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,c664ceee-1dc0-4743-a6d8-11fbdfb87f61,West Coast,WCC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/g/gonzaga.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/g/gonzaga.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/g/gonzaga.24.png,Cougars,Brigham Young,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,cd4268ee-07aa-4c4d-a435-ec44ad2c76cb,NCAA MEN,NCAAM,c664ceee-1dc0-4743-a6d8-11fbdfb87f61,West Coast,WCC,c5a8d640-5093-4044-851d-2c562e929994,NCAA Division I,D1,https://www.ncaa.com/sites/default/files/images/logos/schools/b/byu.200.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/byu.70.png,https://www.ncaa.com/sites/default/files/images/logos/schools/b/byu.24.png,FALSE,65,3:20:00,22,54,40.7,4,18,22.2,18,36,50,4,17,23,73.9,9,20,29,12,16,9,5,0.75,20,,,65,6,10,0,13,3,0,0,0,0,73,3:20:00,25,57,43.9,4,14,28.6,21,43,48.8,5,19,28,67.9,10,25,35,15,14,10,4,1.07,20,,,73,10,12,0,18,6,0,0,0,0,2/20/2018 15:57:44
